fid,SourceAgency,SourceDataset,SourceFeatureURL,FeatureType,ReachCode,Measure,ReachSMDate,AddressDate,Catchment,HU,OnNetwork,HydroAddressID,GNIS_NAME,GNIS_ID,SnapTolerance,SnapDistance,InSnapTolerance,QCTolerance,InQCTolerance,QCApproved,NHDPv2ReachCode,NHDPv2Measure,Latitude,Longitude,uri,SourceID,state,huc8,reachcode_nhdpv2
61,NA,NA,NA,NA,01070003004765,100,2012-08-15T13:15:48Z,2022-03-01T01:26:37Z,0,,1,ca22b001-2450-4c82-8db6-8e559dbf4293,NA,NA,250,115.459,1,250,1,1,01070003000182,0,42.8213,-71.9944,https://geoconnex.us/iow/demo/NH00735,NH00735,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070003,https://geoconnex.us/nhdplusv2/reachcode/01070003000182
62,NA,NA,NA,NA,01070003000234,92.80577974620995,2012-03-07T00:00:00Z,2022-03-01T01:26:37Z,0,,1,8e11f191-5a22-4aef-8ecc-f7bdae3a2b51,Nubanusit Brook,NA,250,12.2118,1,250,1,1,01070003000234,0,42.8911,-71.9863,https://geoconnex.us/iow/demo/NH00825,NH00825,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070003,https://geoconnex.us/nhdplusv2/reachcode/01070003000234
63,NA,NA,NA,NA,01070003000866,90.629375,2012-03-07T00:00:00Z,2022-03-01T01:26:38Z,0,,1,0feaea69-0da7-4466-8ce8-f361407fe325,NA,NA,250,27.8313,1,250,1,1,01070003000866,0,43.27,-71.9677,https://geoconnex.us/iow/demo/NH00288,NH00288,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070003,https://geoconnex.us/nhdplusv2/reachcode/01070003000866
64,NA,NA,NA,NA,01070003004520,0.513962165670269,2012-03-07T00:00:00Z,2022-03-01T01:26:37Z,0,,1,85939673-f840-4d4a-a7e0-4a9b553d113d,Contoocook River,NA,250,0.133232,1,250,1,1,01070003001589,0,42.9927,-71.9242,https://geoconnex.us/iow/demo/NH00248,NH00248,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070003,https://geoconnex.us/nhdplusv2/reachcode/01070003001589
65,NA,NA,NA,NA,01070004003821,25.4401129874952,2013-04-02T13:57:35Z,2022-03-01T01:26:39Z,0,,1,c0174a77-588a-4f2e-aa1b-4e5782112414,Nashua River,NA,250,20.1274,1,250,1,1,01070004000001,1.31544,42.7636,-71.4637,https://geoconnex.us/iow/demo/NH00121,NH00121,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070004,https://geoconnex.us/nhdplusv2/reachcode/01070004000001
66,NA,NA,NA,NA,01070004003829,5.325625,2013-04-02T13:57:23Z,2022-03-01T01:26:39Z,0,,1,15a60f5b-44ac-4978-a667-4f541f624f08,NA,NA,250,23.176,1,250,1,1,01070004000001,1.31544,42.7597,-71.4736,https://geoconnex.us/iow/demo/NH00430,NH00430,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070004,https://geoconnex.us/nhdplusv2/reachcode/01070004000001
67,NA,NA,NA,NA,01070004000088,70.07884851373518,2012-03-07T00:00:00Z,2022-03-01T01:26:40Z,0,,1,6e1a6545-785c-4b1b-a140-80808629d392,North Nashua River,NA,250,3.35383,1,250,1,1,01070004000088,0,42.57817,-71.830366,https://geoconnex.us/iow/demo/MA00877,MA00877,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01070004,https://geoconnex.us/nhdplusv2/reachcode/01070004000088
68,NA,NA,NA,NA,01070006007287,95.81603154797585,2012-10-02T10:32:58Z,2022-03-01T01:26:40Z,0,,1,692c8c1d-4e0a-46d3-b12e-0d68bab01c70,Souhegan River,NA,250,18.1742,1,250,1,1,01070006000459,0,42.7669,-71.8122,https://geoconnex.us/iow/demo/NH00041,NH00041,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070006,https://geoconnex.us/nhdplusv2/reachcode/01070006000459
69,NA,NA,NA,NA,01070006014404,3.306091392004377,2012-03-07T00:00:00Z,2022-03-01T01:26:40Z,0,,1,68408897-1e03-4e24-aa3d-44e0e08a3dbf,Piscataquog River,NA,250,50.9419,1,250,1,1,01070006002448,0,43.1088,-71.7741,https://geoconnex.us/iow/demo/NH00114,NH00114,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070006,https://geoconnex.us/nhdplusv2/reachcode/01070006002448
70,NA,NA,NA,NA,1080101000409,0,NA,NA,NA,NA,0,NA,"NA",NA,0,0,0,0,0,0,01080101000409,0,44.9012,-71.4984,https://geoconnex.us/iow/demo/NH00942,NH00942,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080101,https://geoconnex.us/nhdplusv2/reachcode/01080101000409
71,NA,NA,NA,NA,01080103000255,38.40106664225348,2014-12-09T07:57:29Z,2022-03-01T01:26:41Z,0,,1,9d666bf6-16fb-44a8-bdda-ed4d4eb90bc9,Wells River,NA,250,10.313,1,250,1,1,01080103000255,1.56435,44.152,-72.0542,https://geoconnex.us/iow/demo/VT00325,VT00325,https://geoconnex.us/ref/states/50,https://geoconnex.us/ref/hu08/01080103,https://geoconnex.us/nhdplusv2/reachcode/01080103000255
72,NA,NA,NA,NA,1080103000484,0,NA,NA,NA,NA,0,NA,"NA",NA,0,0,0,0,0,0,01080103000484,0,44.3736,-71.6238,https://geoconnex.us/iow/demo/NH00904,NH00904,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080103,https://geoconnex.us/nhdplusv2/reachcode/01080103000484
73,NA,NA,NA,NA,01080103000599,18.978196276132437,2014-12-09T08:02:32Z,2022-03-01T01:26:20Z,0,,1,30868d6b-a47b-4c58-82f4-fba520476cf0,Ammonoosuc River,NA,250,10.6051,1,250,1,1,01080103000599,0,44.154554,-72.036627,https://geoconnex.us/iow/demo/NH00069,NH00069,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080103,https://geoconnex.us/nhdplusv2/reachcode/01080103000599
74,NA,NA,NA,NA,01080103001840,95.26561679556393,2021-06-09T09:09:51Z,2022-03-01T01:26:22Z,0,,1,967bc69e-7b7a-460b-9083-7b7f9b15a79a,Connecticut River,NA,250,13.5433,1,250,1,1,01080103000628,0,44.3249,-72.0013,https://geoconnex.us/iow/demo/NH00165,NH00165,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080103,https://geoconnex.us/nhdplusv2/reachcode/01080103000628
75,NA,NA,NA,NA,01080104005811,97.09211360084007,2021-06-09T08:09:23Z,2022-03-01T01:26:22Z,0,,1,4e604a1a-3117-467f-a259-c9570ccef570,Connecticut River,NA,250,11.524,1,250,1,1,01080104001971,0,43.6668,-72.3041,https://geoconnex.us/iow/demo/NH00259,NH00259,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080104,https://geoconnex.us/nhdplusv2/reachcode/01080104001971
76,NA,NA,NA,NA,01080104005722,0.10288551082172147,2014-11-28T09:09:15Z,2022-03-01T01:26:23Z,0,,1,c096beaa-a34b-4cb3-9067-4b7914e823f3,NA,NA,250,0.0727703,1,250,1,1,01080104002566,0,43.88336563,-72.24604797,https://geoconnex.us/iow/demo/VT00067,VT00067,https://geoconnex.us/ref/states/50,https://geoconnex.us/ref/hu08/01080104,https://geoconnex.us/nhdplusv2/reachcode/01080104002566
77,NA,NA,NA,NA,01080106000055,1.742440779511821,2014-11-28T15:28:09Z,2022-03-01T01:26:22Z,0,,1,78c302d5-8ac1-4a57-a543-056e93045a13,Black River,NA,250,21.7087,1,250,1,1,01080106000054,0,43.38098145,-72.5982666,https://geoconnex.us/iow/demo/VT00037,VT00037,https://geoconnex.us/ref/states/50,https://geoconnex.us/ref/hu08/01080106,https://geoconnex.us/nhdplusv2/reachcode/01080106000054
78,NA,NA,NA,NA,01080106000101,46.64536133986158,2014-11-28T15:28:52Z,2022-03-01T01:26:22Z,0,,1,4d509dcb-3d0a-476d-86f8-9b6d73d218e6,Barnard Brook,NA,250,0.348055,1,250,1,1,01080106000101,0,43.63338852,-72.51869202,https://geoconnex.us/iow/demo/VT00353,VT00353,https://geoconnex.us/ref/states/50,https://geoconnex.us/ref/hu08/01080106,https://geoconnex.us/nhdplusv2/reachcode/01080106000101
79,NA,NA,NA,NA,01080107000615,7.063084540975776,2014-12-01T15:46:40Z,2022-03-01T01:26:23Z,0,,1,4735d16d-5fb3-4f62-a94d-7409bd2682e8,Cold River,NA,250,49.919,1,250,1,1,01080107000615,0,43.1536,-72.3488,https://geoconnex.us/iow/demo/NH00009,NH00009,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080107,https://geoconnex.us/nhdplusv2/reachcode/01080107000615
80,NA,NA,NA,NA,01080107007735,99.74445336192214,2021-05-27T09:06:24Z,2022-03-01T01:26:23Z,0,,1,30cfc31d-41a2-46c8-90fc-0d5f76b93ec0,Connecticut River,NA,250,17.6365,1,250,1,1,01080107000652,41.41838,43.137837,-72.446829,https://geoconnex.us/iow/demo/NH00112,NH00112,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080107,https://geoconnex.us/nhdplusv2/reachcode/01080107000652
81,NA,NA,NA,NA,01080107001010,2.65100917603486,2021-03-03T14:18:39Z,2022-03-01T01:26:21Z,0,,1,b00eef59-fcd2-4955-a1b8-a366c003ff3c,Connecticut River,NA,250,73.8476,1,250,1,1,01080107001010,13.34603,42.7717,-72.512,https://geoconnex.us/iow/demo/NH00097,NH00097,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01080107,https://geoconnex.us/nhdplusv2/reachcode/01080107001010
82,NA,NA,NA,NA,01080202000057,5.776724179194742,2012-03-07T00:00:00Z,2022-03-01T01:26:34Z,0,,1,7c97ae93-8dc5-4401-9b91-a2a226f18b32,Millers River,NA,250,54.7587,1,250,1,1,01080202000057,0,42.631626115,-72.125419185,https://geoconnex.us/iow/demo/MA00963,MA00963,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01080202,https://geoconnex.us/nhdplusv2/reachcode/01080202000057
83,NA,NA,NA,NA,01080203004532,38.57637857328948,2018-04-16T10:27:36Z,2022-03-01T01:26:09Z,0,,1,0098e57a-5c09-467c-8da4-6b4efc160a0c,Deerfield River,NA,250,140.352,1,250,1,1,01080203004539,0,42.7299,-72.9298,https://geoconnex.us/iow/demo/MA00043,MA00043,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01080203,https://geoconnex.us/nhdplusv2/reachcode/01080203004539
84,NA,NA,NA,NA,01080204000175,44.52657820687072,2021-03-18T10:14:16Z,2022-03-01T01:26:36Z,0,,1,55012311-e5c4-4268-846d-f8b9a0bfe071,East Branch Swift River,NA,250,3.64957,1,250,1,1,01080204001529,0,42.39293,-72.2389,https://geoconnex.us/iow/demo/MA03287,MA03287,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01080204,https://geoconnex.us/nhdplusv2/reachcode/01080204001529
85,NA,NA,NA,NA,01090001000111,97.36720032230501,2012-03-07T00:00:00Z,2022-03-01T01:26:35Z,0,,1,75c96173-7a3b-40ea-9b79-02bae75e0d76,Charles River,NA,250,4.3276,1,250,1,1,01090001000111,75.03544,42.36908759,-71.22297084,https://geoconnex.us/iow/demo/MA01110,MA01110,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01090001,https://geoconnex.us/nhdplusv2/reachcode/01090001000111
86,NA,NA,NA,NA,01090001000111,79.32054950571131,2012-03-07T00:00:00Z,2022-03-01T01:26:35Z,0,,1,8100ba3a-eca9-4128-80ac-16925208d5c6,Charles River,NA,250,4.55726,1,250,1,1,01090001000111,75.03544,42.36538131,-71.18923705,https://geoconnex.us/iow/demo/MA00456,MA00456,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01090001,https://geoconnex.us/nhdplusv2/reachcode/01090001000111
87,NA,NA,NA,NA,01090001000232,71.11798037753269,2015-09-02T07:50:08Z,2022-03-01T01:26:35Z,0,,1,6b3472c6-ce74-4979-bd76-a1ea10063910,East Branch Neponset River,NA,250,5.44785,1,250,1,1,01090001000232,0,42.15875398,-71.15431801,https://geoconnex.us/iow/demo/MA03106,MA03106,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01090001,https://geoconnex.us/nhdplusv2/reachcode/01090001000232
88,NA,NA,NA,NA,01090001001170,6.66071520001225,2012-03-07T00:00:00Z,2022-03-01T01:26:36Z,0,,1,42b00e9a-2642-4224-a227-97fbebc88555,Parker River,NA,250,19.8022,1,250,1,1,01090001001170,0,42.75007695,-70.92907548,https://geoconnex.us/iow/demo/MA00241,MA00241,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01090001,https://geoconnex.us/nhdplusv2/reachcode/01090001001170
89,NA,NA,NA,NA,01090001023030,74.58100940853373,2012-03-07T00:00:00Z,2022-03-01T01:26:42Z,0,,1,5e434180-a42a-4c5e-944a-76b7c74ecc4d,Charles River,NA,250,5.07536,1,250,1,1,01090001002200,0,42.271548,-71.315755,https://geoconnex.us/iow/demo/MA00341,MA00341,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01090001,https://geoconnex.us/nhdplusv2/reachcode/01090001002200
90,NA,NA,NA,NA,01090004023518,31.040157488767957,2019-02-08T07:54:17Z,2022-03-01T01:26:40Z,0,,1,62a9f568-fa5b-4ba1-bd73-b2229b936f36,Snows Brook,NA,250,1.30878,1,250,1,1,01090004000039,44.77944,41.93753443,-70.9888351,https://geoconnex.us/iow/demo/MA03147,MA03147,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01090004,https://geoconnex.us/nhdplusv2/reachcode/01090004000039
91,NA,NA,NA,NA,01090004000040,79.0512075491028,2014-06-24T13:06:56Z,2022-03-01T01:26:41Z,0,,1,81134d2b-da48-4218-bbef-54a976afbc47,Nemasket River,NA,250,44.4309,1,250,1,1,01090004000040,0,41.89028,-70.90444,https://geoconnex.us/iow/demo/MA00015,MA00015,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01090004,https://geoconnex.us/nhdplusv2/reachcode/01090004000040
92,NA,NA,NA,NA,01090003008847,43.51598524241717,2021-08-23T09:36:29Z,2022-03-01T01:26:41Z,0,,1,ede5d3f9-d215-4d59-a55d-a35697f6f990,Seekonk River,NA,250,6.57144,1,250,1,1,01090004000102,55.62375,41.88773729,-71.38019566,https://geoconnex.us/iow/demo/RI00402,RI00402,https://geoconnex.us/ref/states/44,https://geoconnex.us/ref/hu08/01090003,https://geoconnex.us/nhdplusv2/reachcode/01090004000102
93,NA,NA,NA,NA,01090003008847,0.13203854584802485,2021-08-23T09:36:29Z,2022-03-01T01:26:42Z,0,,1,00d98d9b-170f-4ce9-8a3a-ff31a32de057,Seekonk River,NA,250,5.20786,1,250,1,1,01090004000102,55.62375,41.87714388,-71.38220974,https://geoconnex.us/iow/demo/RI04270,RI04270,https://geoconnex.us/ref/states/44,https://geoconnex.us/ref/hu08/01090004,https://geoconnex.us/nhdplusv2/reachcode/01090004000102
94,NA,NA,NA,NA,01090004000874,46.91960621892537,2014-06-09T16:07:27Z,2022-03-01T01:26:42Z,0,,1,7bc2d126-02bf-486e-ab59-e4ae79f3bca2,South Branch Pawtuxet River,NA,250,8.5505,1,250,1,1,01090004000874,0,41.712786,-71.51646,https://geoconnex.us/iow/demo/RI04367,RI04367,https://geoconnex.us/ref/states/44,https://geoconnex.us/ref/hu08/01090004,https://geoconnex.us/nhdplusv2/reachcode/01090004000874
95,NA,NA,NA,NA,1090004003001,0,NA,NA,NA,NA,0,NA,PAWTUXET RIVER-NORTH BRANCH,NA,0,0,0,0,0,0,01090004003001,0,41.75326919,-71.58486176,https://geoconnex.us/iow/demo/RI03001,RI03001,https://geoconnex.us/ref/states/44,https://geoconnex.us/ref/hu08/01090004,https://geoconnex.us/nhdplusv2/reachcode/01090004003001
96,NA,NA,NA,NA,01090004031843,1.5823789865459847,2012-03-08T00:00:00Z,2022-03-01T01:26:43Z,0,,1,5d1123b4-cc01-4a84-b1ac-6f4b13d57c38,Ponaganset River,NA,250,25.0272,1,250,1,1,01090004003009,0,41.79198073,-71.67375184,https://geoconnex.us/iow/demo/RI03003,RI03003,https://geoconnex.us/ref/states/44,https://geoconnex.us/ref/hu08/01090004,https://geoconnex.us/nhdplusv2/reachcode/01090004003009
97,NA,NA,NA,NA,01090004031882,13.162970680221086,2012-03-08T00:00:00Z,2022-03-01T01:26:42Z,0,,1,0d4a51a7-63d8-4b5f-9c90-d70b21d56fee,NA,NA,250,11.5003,1,250,1,1,01090004003031,0,41.83301924,-71.59352877,https://geoconnex.us/iow/demo/RI03004,RI03004,https://geoconnex.us/ref/states/44,https://geoconnex.us/ref/hu08/01090004,https://geoconnex.us/nhdplusv2/reachcode/01090004003031
98,NA,NA,NA,NA,01100001000054,86.61729427196738,2012-03-08T00:00:00Z,2022-03-01T01:26:08Z,0,,1,3cfe8b7c-a198-4026-ab6f-b98c5f926c7b,Quinebaug River,NA,250,2.381,1,250,1,1,01100001000054,0,42.08388208,-72.03888427,https://geoconnex.us/iow/demo/MA00689,MA00689,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01100001,https://geoconnex.us/nhdplusv2/reachcode/01100001000054
99,NA,NA,NA,NA,01100001000966,36.647170593216536,2012-03-08T00:00:00Z,2022-03-01T01:26:43Z,0,,1,82cda14b-35fb-4e97-a10b-2805a8ee466a,Quinebaug River,NA,250,10.0158,1,250,1,1,01100001000966,0,42.11526667,-72.11458333,https://geoconnex.us/iow/demo/MA02017,MA02017,https://geoconnex.us/ref/states/25,https://geoconnex.us/ref/hu08/01100001,https://geoconnex.us/nhdplusv2/reachcode/01100001000966
100,NA,NA,NA,NA,01100003003644,53.74897707010943,2015-07-28T11:06:08Z,2022-03-01T01:26:09Z,0,,1,fda142d8-73e7-4415-9de6-c5dafe89b747,Yantic River,NA,250,4.38039,1,250,1,1,01100003000049,0,41.534396,-72.091613,https://geoconnex.us/iow/demo/CT00575,CT00575,https://geoconnex.us/ref/states/09,https://geoconnex.us/ref/hu08/01100003,https://geoconnex.us/nhdplusv2/reachcode/01100003000049
101,NA,NA,NA,NA,01100005014301,0.6859467571150559,2012-03-08T00:00:00Z,2022-03-01T01:26:14Z,0,,1,0a06dae3-9dec-4e8f-bfb7-9746978ce3ea,Mad River,NA,250,16.116,1,250,1,1,01100005001689,0,41.539082,-73.014403,https://geoconnex.us/iow/demo/CT00031,CT00031,https://geoconnex.us/ref/states/09,https://geoconnex.us/ref/hu08/01100005,https://geoconnex.us/nhdplusv2/reachcode/01100005001689
102,NA,NA,NA,NA,01100005001761,79.47571682309824,2015-07-08T13:53:22Z,2022-03-01T01:26:13Z,0,,1,ad1c9b0e-4f1c-4ccc-8f2a-8bed53bdbc72,East Branch Naugatuck River,NA,250,6.15625,1,250,1,1,01100005001761,0,41.835774,-73.12027,https://geoconnex.us/iow/demo/CT00498,CT00498,https://geoconnex.us/ref/states/09,https://geoconnex.us/ref/hu08/01100005,https://geoconnex.us/nhdplusv2/reachcode/01100005001761
103,NA,NA,NA,NA,1020005000115,0,NA,NA,NA,NA,0,NA,Passadumkeag River,NA,0,0,0,0,0,0,01020005000115,0,45.1838,-68.465,https://geoconnex.us/iow/demo/ME83014,ME83014,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01020005,https://geoconnex.us/nhdplusv2/reachcode/01020005000115
104,NA,NA,NA,NA,01030001003344,0.19200659626908445,2012-03-07T00:00:00Z,2022-03-01T01:26:10Z,0,,1,f4a43996-fb85-4092-af6f-03d2d6c5b2df,East Outlet,NA,250,2.85997,1,250,1,1,01030001000048,27.31791,45.5859,-69.7147,https://geoconnex.us/iow/demo/ME00091,ME00091,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01030001,https://geoconnex.us/nhdplusv2/reachcode/01030001000048
105,NA,NA,NA,NA,01030003000264,7.006841706914949,2015-03-12T09:01:53Z,2022-03-01T01:26:12Z,0,,1,809e1e83-1b92-43e2-8a0b-938348dc8e28,Kennebec River,NA,250,19.3536,1,250,1,1,01030003000264,7.09398,44.5484,-69.6269,https://geoconnex.us/iow/demo/ME00082,ME00082,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01030003,https://geoconnex.us/nhdplusv2/reachcode/01030003000264
106,NA,NA,NA,NA,01030003000264,17.10098347091328,2015-03-12T09:01:53Z,2022-03-01T01:26:43Z,0,,1,3abb4db1-425a-4e98-a0d5-da6f6b50a6d1,Kennebec River,NA,250,0.920819,1,250,1,1,01030003000264,7.09398,44.5639,-69.6203,https://geoconnex.us/iow/demo/ME00083,ME00083,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01030003,https://geoconnex.us/nhdplusv2/reachcode/01030003000264
107,NA,NA,NA,NA,01040001002049,34.25013363435957,2012-03-02T00:00:00Z,2022-03-01T01:26:43Z,0,,1,5f494181-b942-46e7-93a9-983423c2d76c,Androscoggin River,NA,250,33.1513,1,250,1,1,01040001000024,0,44.7866,-71.1249,https://geoconnex.us/iow/demo/NH00161,NH00161,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01040001,https://geoconnex.us/nhdplusv2/reachcode/01040001000024
108,NA,NA,NA,NA,01040002000349,37.866462727372024,2012-03-03T00:00:00Z,2022-03-01T01:26:44Z,0,,1,b930646f-2329-4293-85e2-a4c98e4b69cf,Pennesseewassee Stream,NA,250,7.36508,1,250,1,1,01040002000349,0,44.20611111,-70.53166667,https://geoconnex.us/iow/demo/ME00748,ME00748,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01040002,https://geoconnex.us/nhdplusv2/reachcode/01040002000349
109,NA,NA,NA,NA,01060002000015,64.77868226108022,2020-03-31T12:11:56Z,2022-03-01T01:26:44Z,0,,1,d624c680-143a-406f-a7e0-d578f93d0995,Saco River,NA,250,1.35337,1,250,1,1,01060002000015,39.08631,43.6668,-70.6032,https://geoconnex.us/iow/demo/ME00035,ME00035,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01060002,https://geoconnex.us/nhdplusv2/reachcode/01060002000015
110,NA,NA,NA,NA,01060003000112,59.30855062463513,2012-03-15T00:00:00Z,2022-03-01T01:26:44Z,0,,1,710771ac-81c9-47a1-9646-4a8888b24ff2,Salmon Falls River,NA,250,52.3544,1,250,1,1,01060003000112,0,43.4077,-70.9869,https://geoconnex.us/iow/demo/NH00316,NH00316,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003000112
111,NA,NA,NA,NA,01060003000112,31.257591629182965,2012-03-15T00:00:00Z,2022-03-01T01:26:44Z,0,,1,88c68d6e-8e70-4908-88cf-9e90b98e905f,Salmon Falls River,NA,250,22.2341,1,250,1,1,01060003000112,0,43.403148,-70.986291,https://geoconnex.us/iow/demo/NH83049,NH83049,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003000112
112,NA,NA,NA,NA,01060003000123,48.16261001378139,2014-03-24T17:07:20Z,2022-03-01T01:26:44Z,0,,1,5230b5f6-9df6-494f-9ea2-72bac15ac0a0,Cocheco River,NA,250,8.97322,1,250,1,1,01060003000123,22.2334,43.1964,-70.8738,https://geoconnex.us/iow/demo/NH00547,NH00547,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003000123
113,NA,NA,NA,NA,01060003000130,35.89685245428812,2012-03-15T00:00:00Z,2022-03-01T01:26:45Z,0,,1,a34e70da-70c0-4efb-a158-7b31ad932189,Cocheco River,NA,250,35.2664,1,250,1,1,01060003000130,0,43.2733,-70.9777,https://geoconnex.us/iow/demo/NH00388,NH00388,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003000130
114,NA,NA,NA,NA,01060003000130,21.56821575968779,2012-03-15T00:00:00Z,2022-03-01T01:26:48Z,0,,1,f73bb477-98cb-46b8-9bb5-46acfdc9a6cb,Cocheco River,NA,250,37.1419,1,250,1,1,01060003000130,0,43.2702,-70.9769,https://geoconnex.us/iow/demo/NH00387,NH00387,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003000130
115,NA,NA,NA,NA,01060003000487,74.09517605654922,2012-03-15T00:00:00Z,2022-03-01T01:26:45Z,0,,1,c98a339d-3b3f-4d79-9cf1-0d4774beeea8,Exeter River,NA,250,40.8167,1,250,1,1,01060003000487,0,42.9694,-71.085,https://geoconnex.us/iow/demo/NH00293,NH00293,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003000487
116,NA,NA,NA,NA,01060003001871,28.336599123943195,2016-11-18T12:54:01Z,2022-03-01T01:26:19Z,0,,1,320b5953-78b1-4268-a887-eca352972845,Lamprey River,NA,250,35.8639,1,250,1,1,01060003001871,2.08335,43.104,-70.9625,https://geoconnex.us/iow/demo/NH00441,NH00441,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003001871
117,NA,NA,NA,NA,01060003000045,6.070939566421075,2012-03-15T00:00:00Z,2022-03-01T01:26:16Z,0,,1,e4ca1e78-eb2e-4e7c-90ba-8030e3536a28,Littlefield River,NA,250,2.66815,1,250,1,1,01060003002592,0,43.465038,-70.701595,https://geoconnex.us/iow/demo/ME96159,ME96159,https://geoconnex.us/ref/states/23,https://geoconnex.us/ref/hu08/01060003,https://geoconnex.us/nhdplusv2/reachcode/01060003002592
118,NA,NA,NA,NA,01070002001449,63.86982870633025,2012-03-07T00:00:00Z,2022-03-01T01:26:20Z,0,,1,84bba9ec-c865-45b4-9ddb-a287e65593a5,Poorfarm Brook,NA,250,35.3406,1,250,1,1,01070002001449,0,43.54,-71.3513,https://geoconnex.us/iow/demo/NH00992,NH00992,https://geoconnex.us/ref/states/33,https://geoconnex.us/ref/hu08/01070002,https://geoconnex.us/nhdplusv2/reachcode/01070002001449
